Id,choose
15996,0.346
15997,0.715
15998,0.509
15999,0.434
16000,0.689
16001,0.51
16002,0.212
16003,0.691
16004,0.306
16005,0.336
16006,0.639
16007,0.716
16008,0.701
16009,0.698
16010,0.663
16011,0.469
16012,0.533
16013,0.464
16014,0.686
16015,0.318
16016,0.46
16017,0.281
16018,0.316
16019,0.426
16020,0.531
16021,0.313
16022,0.418
16023,0.251
16024,0.681
16025,0.577
16026,0.256
16027,0.66
16028,0.432
16029,0.71
16030,0.224
16031,0.805
16032,0.423
16033,0.497
16034,0.618
16035,0.618
16036,0.621
16037,0.733
16038,0.316
16039,0.67
16040,0.632
16041,0.363
16042,0.327
16043,0.364
16044,0.332
16045,0.295
16046,0.705
16047,0.28
16048,0.438
16049,0.481
16050,0.375
16051,0.718
16052,0.674
16053,0.665
16054,0.695
16055,0.738
16056,0.382
16057,0.365
16058,0.773
16059,0.282
16060,0.746
16061,0.701
16062,0.237
16063,0.522
16064,0.386
16065,0.776
16066,0.396
16067,0.383
16068,0.324
16069,0.473
16070,0.707
16071,0.328
16072,0.347
16073,0.691
16074,0.435
16075,0.609
16076,0.282
16077,0.692
16078,0.81
16079,0.329
16080,0.326
16081,0.841
16082,0.285
16083,0.356
16084,0.461
16085,0.476
16086,0.334
16087,0.357
16088,0.315
16089,0.404
16090,0.299
16091,0.288
16092,0.827
16093,0.597
16094,0.27
16095,0.411
16096,0.495
16097,0.338
16098,0.797
16099,0.374
16100,0.432
16101,0.796
16102,0.678
16103,0.392
16104,0.431
16105,0.345
16106,0.25
16107,0.292
16108,0.223
16109,0.531
16110,0.49
16111,0.402
16112,0.676
16113,0.651
16114,0.747
16115,0.235
16116,0.307
16117,0.685
16118,0.309
16119,0.48
16120,0.44
16121,0.642
16122,0.299
16123,0.329
16124,0.383
16125,0.743
16126,0.384
16127,0.574
16128,0.799
16129,0.419
16130,0.482
16131,0.457
16132,0.617
16133,0.301
16134,0.26
16135,0.419
16136,0.336
16137,0.648
16138,0.688
16139,0.346
16140,0.699
16141,0.416
16142,0.659
16143,0.674
16144,0.282
16145,0.342
16146,0.276
16147,0.669
16148,0.356
16149,0.435
16150,0.328
16151,0.422
16152,0.703
16153,0.416
16154,0.729
16155,0.726
16156,0.316
16157,0.372
16158,0.419
16159,0.432
16160,0.499
16161,0.737
16162,0.652
16163,0.293
16164,0.723
16165,0.246
16166,0.344
16167,0.71
16168,0.289
16169,0.409
16170,0.55
16171,0.407
16172,0.875
16173,0.794
16174,0.261
16175,0.719
16176,0.713
16177,0.476
16178,0.779
16179,0.695
16180,0.638
16181,0.504
16182,0.666
16183,0.724
16184,0.251
16185,0.689
16186,0.341
16187,0.474
16188,0.792
16189,0.374
16190,0.391
16191,0.35
16192,0.732
16193,0.644
16194,0.449
16195,0.789
16196,0.408
16197,0.381
16198,0.332
16199,0.635
16200,0.276
16201,0.313
16202,0.273
16203,0.516
16204,0.3
16205,0.533
16206,0.382
16207,0.588
16208,0.551
16209,0.364
16210,0.269
16211,0.318
16212,0.338
16213,0.337
16214,0.534
16215,0.176
16216,0.335
16217,0.326
16218,0.446
16219,0.411
16220,0.688
16221,0.36
16222,0.487
16223,0.395
16224,0.365
16225,0.413
16226,0.819
16227,0.654
16228,0.503
16229,0.427
16230,0.285
16231,0.676
16232,0.407
16233,0.768
16234,0.793
16235,0.621
16236,0.493
16237,0.404
16238,0.44
16239,0.244
16240,0.436
16241,0.42
16242,0.439
16243,0.266
16244,0.624
16245,0.364
16246,0.3
16247,0.708
16248,0.261
16249,0.261
16250,0.4
16251,0.743
16252,0.543
16253,0.588
16254,0.437
16255,0.684
16256,0.481
16257,0.697
16258,0.68
16259,0.336
16260,0.311
16261,0.633
16262,0.459
16263,0.774
16264,0.56
16265,0.273
16266,0.641
16267,0.631
16268,0.701
16269,0.736
16270,0.386
16271,0.443
16272,0.676
16273,0.509
16274,0.43
16275,0.272
16276,0.477
16277,0.483
16278,0.42
16279,0.318
16280,0.31
16281,0.486
16282,0.265
16283,0.755
16284,0.274
16285,0.756
16286,0.351
16287,0.347
16288,0.494
16289,0.396
16290,0.302
16291,0.359
16292,0.493
16293,0.243
16294,0.3
16295,0.222
16296,0.671
16297,0.664
16298,0.288
16299,0.73
16300,0.236
16301,0.634
16302,0.407
16303,0.389
16304,0.405
16305,0.757
16306,0.398
16307,0.327
16308,0.429
16309,0.311
16310,0.401
16311,0.402
16312,0.406
16313,0.32
16314,0.396
16315,0.771
16316,0.311
16317,0.655
16318,0.359
16319,0.421
16320,0.289
16321,0.545
16322,0.376
16323,0.382
16324,0.694
16325,0.29
16326,0.327
16327,0.381
16328,0.379
16329,0.383
16330,0.356
16331,0.726
16332,0.489
16333,0.337
16334,0.679
16335,0.374
16336,0.371
16337,0.29
16338,0.659
16339,0.681
16340,0.259
16341,0.644
16342,0.741
16343,0.419
16344,0.755
16345,0.624
16346,0.481
16347,0.707
16348,0.251
16349,0.205
16350,0.406
16351,0.421
16352,0.289
16353,0.499
16354,0.671
16355,0.49
16356,0.312
16357,0.45
16358,0.664
16359,0.689
16360,0.342
16361,0.729
16362,0.356
16363,0.31
16364,0.22
16365,0.404
16366,0.436
16367,0.655
16368,0.47
16369,0.665
16370,0.5
16371,0.453
16372,0.405
16373,0.342
16374,0.643
16375,0.3
16376,0.299
16377,0.823
16378,0.411
16379,0.333
16380,0.401
16381,0.714
16382,0.43
16383,0.383
16384,0.366
16385,0.784
16386,0.808
16387,0.25
16388,0.63
16389,0.732
16390,0.479
16391,0.517
16392,0.53
16393,0.306
16394,0.412
16395,0.306
16396,0.746
16397,0.544
16398,0.362
16399,0.401
16400,0.453
16401,0.641
16402,0.698
16403,0.808
16404,0.69
16405,0.697
16406,0.73
16407,0.43
16408,0.288
16409,0.72
16410,0.689
16411,0.697
16412,0.333
16413,0.746
16414,0.316
16415,0.718
16416,0.603
16417,0.688
16418,0.742
16419,0.65
16420,0.795
16421,0.787
16422,0.513
16423,0.614
16424,0.817
16425,0.647
16426,0.482
16427,0.203
16428,0.653
16429,0.778
16430,0.368
16431,0.411
16432,0.665
16433,0.692
16434,0.628
16435,0.515
16436,0.543
16437,0.377
16438,0.659
16439,0.682
16440,0.391
16441,0.711
16442,0.6
16443,0.323
16444,0.401
16445,0.701
16446,0.486
16447,0.41
16448,0.347
16449,0.249
16450,0.762
16451,0.317
16452,0.591
16453,0.442
16454,0.583
16455,0.285
16456,0.715
16457,0.434
16458,0.373
16459,0.732
16460,0.726
16461,0.353
16462,0.221
16463,0.345
16464,0.683
16465,0.598
16466,0.486
16467,0.268
16468,0.473
16469,0.66
16470,0.369
16471,0.265
16472,0.794
16473,0.509
16474,0.298
16475,0.202
16476,0.434
16477,0.574
16478,0.466
16479,0.391
16480,0.56
16481,0.269
16482,0.298
16483,0.392
16484,0.423
16485,0.623
16486,0.431
16487,0.343
16488,0.331
16489,0.515
16490,0.247
16491,0.188
16492,0.578
16493,0.603
16494,0.415
16495,0.289
16496,0.546
16497,0.702
16498,0.312
16499,0.564
16500,0.514
16501,0.41
16502,0.334
16503,0.392
16504,0.599
16505,0.391
16506,0.7
16507,0.229
16508,0.425
16509,0.341
16510,0.292
16511,0.694
16512,0.631
16513,0.475
16514,0.634
16515,0.606
16516,0.432
16517,0.356
16518,0.352
16519,0.463
16520,0.387
16521,0.406
16522,0.301
16523,0.423
16524,0.637
16525,0.517
16526,0.366
16527,0.441
16528,0.814
16529,0.294
16530,0.474
16531,0.687
16532,0.48
16533,0.461
16534,0.341
16535,0.336
16536,0.797
16537,0.283
16538,0.364
16539,0.426
16540,0.327
16541,0.41
16542,0.403
16543,0.64
16544,0.671
16545,0.529
16546,0.636
16547,0.558
16548,0.669
16549,0.422
16550,0.491
16551,0.648
16552,0.387
16553,0.39
16554,0.492
16555,0.355
16556,0.284
16557,0.613
16558,0.693
16559,0.302
16560,0.374
16561,0.244
16562,0.374
16563,0.784
16564,0.652
16565,0.763
16566,0.43
16567,0.673
16568,0.644
16569,0.455
16570,0.384
16571,0.367
16572,0.696
16573,0.266
16574,0.702
16575,0.393
16576,0.4
16577,0.757
16578,0.411
16579,0.7
16580,0.41
16581,0.348
16582,0.601
16583,0.392
16584,0.33
16585,0.643
16586,0.636
16587,0.754
16588,0.513
16589,0.43
16590,0.341
16591,0.43
16592,0.393
16593,0.616
16594,0.442
16595,0.375
16596,0.276
16597,0.284
16598,0.3
16599,0.428
16600,0.635
16601,0.709
16602,0.789
16603,0.432
16604,0.373
16605,0.415
16606,0.463
16607,0.753
16608,0.716
16609,0.389
16610,0.327
16611,0.285
16612,0.69
16613,0.213
16614,0.649
16615,0.747
16616,0.398
16617,0.228
16618,0.712
16619,0.726
16620,0.516
16621,0.289
16622,0.423
16623,0.351
16624,0.476
16625,0.754
16626,0.644
16627,0.297
16628,0.584
16629,0.351
16630,0.247
16631,0.65
16632,0.496
16633,0.695
16634,0.353
16635,0.374
16636,0.314
16637,0.313
16638,0.501
16639,0.711
16640,0.382
16641,0.392
16642,0.379
16643,0.356
16644,0.278
16645,0.235
16646,0.73
16647,0.425
16648,0.35
16649,0.295
16650,0.246
16651,0.38
16652,0.645
16653,0.683
16654,0.37
16655,0.675
16656,0.746
16657,0.825
16658,0.284
16659,0.288
16660,0.727
16661,0.376
16662,0.259
16663,0.651
16664,0.662
16665,0.291
16666,0.409
16667,0.364
16668,0.659
16669,0.205
16670,0.681
16671,0.633
16672,0.266
16673,0.445
16674,0.643
16675,0.403
16676,0.411
16677,0.358
16678,0.222
16679,0.793
16680,0.355
16681,0.334
16682,0.544
16683,0.824
16684,0.381
16685,0.675
16686,0.429
16687,0.395
16688,0.279
16689,0.648
16690,0.377
16691,0.357
16692,0.72
16693,0.723
16694,0.474
16695,0.676
16696,0.72
16697,0.634
16698,0.207
16699,0.686
16700,0.789
16701,0.421
16702,0.66
16703,0.787
16704,0.676
16705,0.251
16706,0.362
16707,0.351
16708,0.412
16709,0.748
16710,0.236
16711,0.236
16712,0.37
16713,0.376
16714,0.547
16715,0.375
16716,0.291
16717,0.299
16718,0.381
16719,0.545
16720,0.393
16721,0.363
16722,0.387
16723,0.463
16724,0.612
16725,0.365
16726,0.681
16727,0.394
16728,0.641
16729,0.619
16730,0.303
16731,0.722
16732,0.385
16733,0.473
16734,0.352
16735,0.433
16736,0.301
16737,0.785
16738,0.65
16739,0.662
16740,0.364
16741,0.579
16742,0.284
16743,0.584
16744,0.364
16745,0.385
16746,0.323
16747,0.439
16748,0.432
16749,0.601
16750,0.785
16751,0.603
16752,0.468
16753,0.453
16754,0.74
16755,0.622
16756,0.26
16757,0.731
16758,0.281
16759,0.663
16760,0.439
16761,0.829
16762,0.404
16763,0.483
16764,0.393
16765,0.235
16766,0.527
16767,0.716
16768,0.761
16769,0.348
16770,0.301
16771,0.528
16772,0.358
16773,0.289
16774,0.41
16775,0.724
16776,0.366
16777,0.519
16778,0.646
16779,0.453
16780,0.66
16781,0.667
16782,0.285
16783,0.408
16784,0.496
16785,0.486
16786,0.473
16787,0.505
16788,0.639
16789,0.845
16790,0.652
16791,0.344
16792,0.283
16793,0.805
16794,0.584
16795,0.343
16796,0.258
16797,0.302
16798,0.249
16799,0.684
16800,0.351
16801,0.38
16802,0.739
16803,0.329
16804,0.22
16805,0.365
16806,0.432
16807,0.42
16808,0.238
16809,0.295
16810,0.516
16811,0.32
16812,0.583
16813,0.387
16814,0.411
16815,0.545
16816,0.28
16817,0.576
16818,0.327
16819,0.529
16820,0.5
16821,0.737
16822,0.805
16823,0.282
16824,0.276
16825,0.32
16826,0.424
16827,0.612
16828,0.547
16829,0.199
16830,0.33
16831,0.671
16832,0.466
16833,0.294
16834,0.459
16835,0.289
16836,0.595
16837,0.669
16838,0.56
16839,0.8
16840,0.53
16841,0.465
16842,0.598
16843,0.739
16844,0.275
16845,0.387
16846,0.492
16847,0.33
16848,0.319
16849,0.791
16850,0.613
16851,0.662
16852,0.631
16853,0.583
16854,0.761
16855,0.321
16856,0.407
16857,0.388
16858,0.259
16859,0.737
16860,0.69
16861,0.376
16862,0.664
16863,0.336
16864,0.634
16865,0.283
16866,0.499
16867,0.369
16868,0.371
16869,0.698
16870,0.306
16871,0.561
16872,0.665
16873,0.747
16874,0.724
16875,0.74
16876,0.351
16877,0.821
16878,0.468
16879,0.448
16880,0.528
16881,0.403
16882,0.346
16883,0.504
16884,0.193
16885,0.69
16886,0.334
16887,0.507
16888,0.475
16889,0.543
16890,0.579
16891,0.202
16892,0.282
16893,0.356
16894,0.658
16895,0.225
16896,0.829
16897,0.307
16898,0.511
16899,0.785
16900,0.64
16901,0.443
16902,0.417
16903,0.48
16904,0.658
16905,0.523
16906,0.706
16907,0.312
16908,0.42
16909,0.315
16910,0.731
16911,0.387
16912,0.59
16913,0.741
16914,0.253
16915,0.265
16916,0.293
16917,0.393
16918,0.162
16919,0.484
16920,0.463
16921,0.236
16922,0.329
16923,0.594
16924,0.802
16925,0.415
16926,0.313
16927,0.519
16928,0.819
16929,0.333
16930,0.347
16931,0.383
16932,0.695
16933,0.311
16934,0.299
16935,0.417
16936,0.547
16937,0.407
16938,0.688
16939,0.805
16940,0.574
16941,0.385
16942,0.658
16943,0.43
16944,0.294
16945,0.464
16946,0.713
16947,0.339
16948,0.265
16949,0.849
16950,0.38
16951,0.299
16952,0.677
16953,0.469
16954,0.388
16955,0.751
16956,0.684
16957,0.404
16958,0.443
16959,0.4
16960,0.411
16961,0.312
16962,0.307
16963,0.297
16964,0.366
16965,0.802
16966,0.283
16967,0.527
16968,0.737
16969,0.398
16970,0.375
16971,0.316
16972,0.427
16973,0.286
16974,0.381
16975,0.68
16976,0.347
16977,0.705
16978,0.643
16979,0.5
16980,0.636
16981,0.604
16982,0.752
16983,0.692
16984,0.652
16985,0.553
16986,0.289
16987,0.617
16988,0.299
16989,0.36
16990,0.466
16991,0.415
16992,0.484
16993,0.34
16994,0.383
16995,0.518
16996,0.506
16997,0.418
16998,0.404
16999,0.459
17000,0.37
17001,0.706
17002,0.722
17003,0.736
17004,0.374
17005,0.299
17006,0.324
17007,0.705
17008,0.328
17009,0.682
17010,0.418
17011,0.435
17012,0.301
17013,0.529
17014,0.364
17015,0.713
17016,0.174
17017,0.401
17018,0.695
17019,0.626
17020,0.806
17021,0.724
17022,0.379
17023,0.629
17024,0.523
17025,0.838
17026,0.797
17027,0.679
17028,0.357
17029,0.813
17030,0.613
17031,0.25
17032,0.635
17033,0.576
17034,0.698
17035,0.42
17036,0.692
17037,0.403
17038,0.795
17039,0.635
17040,0.432
17041,0.432
17042,0.373
17043,0.643
17044,0.543
17045,0.497
17046,0.329
17047,0.273
17048,0.236
17049,0.651
17050,0.598
17051,0.332
17052,0.654
17053,0.481
17054,0.36
17055,0.251
17056,0.687
17057,0.74
17058,0.641
17059,0.279
17060,0.334
17061,0.682
17062,0.645
17063,0.309
17064,0.3
17065,0.407
17066,0.764
17067,0.361
17068,0.521
17069,0.365
17070,0.734
17071,0.726
17072,0.321
17073,0.383
17074,0.72
17075,0.608
17076,0.266
17077,0.723
17078,0.374
17079,0.35
17080,0.448
17081,0.358
17082,0.567
17083,0.309
17084,0.823
17085,0.724
17086,0.818
17087,0.613
17088,0.289
17089,0.318
17090,0.368
17091,0.631
17092,0.456
17093,0.321
17094,0.717
17095,0.394
17096,0.674
17097,0.36
17098,0.546
17099,0.796
17100,0.251
17101,0.449
17102,0.703
17103,0.301
17104,0.419
17105,0.594
17106,0.595
17107,0.403
17108,0.561
17109,0.299
17110,0.706
17111,0.668
17112,0.494
17113,0.453
17114,0.66
17115,0.326
17116,0.678
17117,0.8
17118,0.723
17119,0.493
17120,0.317
17121,0.403
17122,0.622
17123,0.406
17124,0.343
17125,0.724
17126,0.385
17127,0.659
17128,0.281
17129,0.324
17130,0.688
17131,0.831
17132,0.371
17133,0.742
17134,0.613
17135,0.428
17136,0.297
17137,0.29
17138,0.337
17139,0.801
17140,0.299
17141,0.376
17142,0.365
17143,0.247
17144,0.294
17145,0.421
17146,0.46
17147,0.535
17148,0.688
17149,0.269
17150,0.608
17151,0.252
17152,0.659
17153,0.344
17154,0.82
17155,0.281
17156,0.708
17157,0.309
17158,0.516
17159,0.612
17160,0.62
17161,0.395
17162,0.352
17163,0.41
17164,0.613
17165,0.378
17166,0.414
17167,0.524
17168,0.201
17169,0.37
17170,0.276
17171,0.29
17172,0.342
17173,0.798
17174,0.379
17175,0.784
17176,0.667
17177,0.32
17178,0.441
17179,0.403
17180,0.519
17181,0.757
17182,0.315
17183,0.44
17184,0.557
17185,0.251
17186,0.368
17187,0.374
17188,0.71
17189,0.694
17190,0.752
17191,0.35
17192,0.557
17193,0.259
17194,0.662
17195,0.392
17196,0.315
17197,0.222
17198,0.724
17199,0.354
17200,0.553
17201,0.517
17202,0.404
17203,0.458
17204,0.287
17205,0.664
17206,0.724
17207,0.588
17208,0.35
17209,0.398
17210,0.64
17211,0.329
17212,0.324
17213,0.69
17214,0.336
17215,0.386
17216,0.39
17217,0.843
17218,0.307
17219,0.617
17220,0.406
17221,0.738
17222,0.667
17223,0.354
17224,0.374
17225,0.35
17226,0.294
17227,0.304
17228,0.715
17229,0.574
17230,0.417
17231,0.357
17232,0.615
17233,0.748
17234,0.694
17235,0.793
17236,0.663
17237,0.403
17238,0.262
17239,0.316
17240,0.731
17241,0.349
17242,0.251
17243,0.727
17244,0.739
17245,0.733
17246,0.645
17247,0.683
17248,0.689
17249,0.255
17250,0.371
17251,0.4
17252,0.309
17253,0.571
17254,0.507
17255,0.733
17256,0.21
17257,0.376
17258,0.393
17259,0.332
17260,0.566
17261,0.686
17262,0.777
17263,0.255
17264,0.345
17265,0.676
17266,0.401
17267,0.613
17268,0.718
17269,0.731
17270,0.183
17271,0.555
17272,0.381
17273,0.345
17274,0.286
17275,0.678
17276,0.302
17277,0.696
17278,0.255
17279,0.632
17280,0.682
17281,0.351
17282,0.297
17283,0.347
17284,0.326
17285,0.36
17286,0.364
17287,0.44
17288,0.307
17289,0.72
17290,0.739
17291,0.379
17292,0.362
17293,0.25
17294,0.316
17295,0.44
17296,0.479
17297,0.502
17298,0.764
17299,0.82
17300,0.347
17301,0.283
17302,0.366
17303,0.26
17304,0.303
17305,0.364
17306,0.47
17307,0.748
17308,0.376
17309,0.644
17310,0.714
17311,0.299
17312,0.568
17313,0.734
17314,0.619
17315,0.328
17316,0.347
17317,0.304
17318,0.667
17319,0.311
17320,0.382
17321,0.623
17322,0.646
17323,0.299
17324,0.393
17325,0.369
17326,0.605
17327,0.644
17328,0.746
17329,0.638
17330,0.455
17331,0.26
17332,0.637
17333,0.718
17334,0.422
17335,0.601
17336,0.466
17337,0.465
17338,0.266
17339,0.373
17340,0.729
17341,0.289
17342,0.307
17343,0.791
17344,0.49
17345,0.407
17346,0.387
17347,0.409
17348,0.367
17349,0.65
17350,0.439
17351,0.646
17352,0.4
17353,0.725
17354,0.432
17355,0.694
17356,0.337
17357,0.28
17358,0.473
17359,0.706
17360,0.645
17361,0.384
17362,0.387
17363,0.274
17364,0.261
17365,0.67
17366,0.443
17367,0.663
17368,0.399
17369,0.25
17370,0.729
17371,0.493
17372,0.598
17373,0.804
17374,0.779
17375,0.781
17376,0.583
17377,0.623
17378,0.312
17379,0.642
17380,0.325
17381,0.406
17382,0.795
17383,0.238
17384,0.268
17385,0.765
17386,0.438
17387,0.73
17388,0.31
17389,0.361
17390,0.615
17391,0.669
17392,0.647
17393,0.59
17394,0.763
17395,0.366
17396,0.283
17397,0.378
17398,0.414
17399,0.779
17400,0.632
17401,0.365
17402,0.731
17403,0.36
17404,0.661
17405,0.309
17406,0.785
17407,0.315
17408,0.428
17409,0.737
17410,0.769
17411,0.403
17412,0.42
17413,0.639
17414,0.284
17415,0.283
17416,0.375
17417,0.336
17418,0.407
17419,0.259
17420,0.426
17421,0.354
17422,0.365
17423,0.401
17424,0.35
17425,0.526
17426,0.76
17427,0.307
17428,0.361
17429,0.625
17430,0.783
17431,0.414
17432,0.31
17433,0.352
17434,0.218
17435,0.644
17436,0.389
17437,0.503
17438,0.748
17439,0.269
17440,0.311
17441,0.819
17442,0.398
17443,0.696
17444,0.623
17445,0.439
17446,0.29
17447,0.504
17448,0.641
17449,0.554
17450,0.285
17451,0.352
17452,0.351
17453,0.274
17454,0.273
17455,0.714
17456,0.365
17457,0.75
17458,0.634
17459,0.792
17460,0.324
17461,0.602
17462,0.664
17463,0.288
17464,0.418
17465,0.364
17466,0.364
17467,0.693
17468,0.678
17469,0.65
17470,0.354
17471,0.703
17472,0.832
17473,0.461
17474,0.277
17475,0.251
17476,0.347
17477,0.297
17478,0.471
17479,0.404
17480,0.343
17481,0.754
17482,0.348
17483,0.552
17484,0.412
17485,0.771
17486,0.434
17487,0.698
17488,0.41
17489,0.737
17490,0.427
17491,0.297
17492,0.387
17493,0.406
17494,0.799
17495,0.517
17496,0.792
17497,0.367
17498,0.432
17499,0.479
17500,0.705
17501,0.642
17502,0.621
17503,0.265
17504,0.655
17505,0.189
17506,0.342
17507,0.524
17508,0.261
17509,0.369
17510,0.402
17511,0.644
17512,0.299
17513,0.204
17514,0.347
17515,0.408
17516,0.343
17517,0.681
17518,0.697
17519,0.441
17520,0.688
17521,0.689
17522,0.303
17523,0.355
17524,0.765
17525,0.606
17526,0.41
17527,0.68
17528,0.55
17529,0.341
17530,0.351
17531,0.727
17532,0.756
17533,0.253
17534,0.396
17535,0.216
17536,0.513
17537,0.641
17538,0.681
17539,0.287
17540,0.587
17541,0.312
17542,0.53
17543,0.308
17544,0.327
17545,0.473
17546,0.649
17547,0.297
17548,0.718
17549,0.83
17550,0.752
17551,0.393
17552,0.614
17553,0.584
17554,0.544
17555,0.698
17556,0.223
17557,0.672
17558,0.293
17559,0.585
17560,0.545
17561,0.389
17562,0.872
17563,0.558
17564,0.418
17565,0.354
17566,0.405
17567,0.595
17568,0.355
17569,0.342
17570,0.791
17571,0.359
17572,0.591
17573,0.629
17574,0.308
17575,0.308
17576,0.238
17577,0.347
17578,0.371
17579,0.692
17580,0.421
17581,0.29
17582,0.188
17583,0.401
17584,0.432
17585,0.431
17586,0.274
17587,0.709
17588,0.373
17589,0.422
17590,0.669
17591,0.689
17592,0.577
17593,0.734
17594,0.83
17595,0.364
17596,0.805
17597,0.409
17598,0.694
17599,0.776
17600,0.354
17601,0.295
17602,0.298
17603,0.425
17604,0.302
17605,0.421
17606,0.711
17607,0.327
17608,0.471
17609,0.327
17610,0.603
17611,0.252
17612,0.803
17613,0.842
17614,0.268
17615,0.313
17616,0.591
17617,0.265
17618,0.621
17619,0.685
17620,0.394
17621,0.656
17622,0.399
17623,0.234
17624,0.464
17625,0.343
17626,0.718
17627,0.306
17628,0.414
17629,0.354
17630,0.59
17631,0.338
17632,0.669
17633,0.248
17634,0.565
17635,0.369
17636,0.316
17637,0.745
17638,0.53
17639,0.395
17640,0.421
17641,0.502
17642,0.371
17643,0.384
17644,0.759
17645,0.625
17646,0.759
17647,0.477
17648,0.298
17649,0.374
17650,0.769
17651,0.724
17652,0.285
17653,0.819
17654,0.292
17655,0.685
17656,0.473
17657,0.3
17658,0.395
17659,0.406
17660,0.545
17661,0.694
17662,0.239
17663,0.342
17664,0.581
17665,0.742
17666,0.454
17667,0.804
17668,0.784
17669,0.393
17670,0.398
17671,0.706
17672,0.612
17673,0.266
17674,0.671
17675,0.676
17676,0.351
17677,0.57
17678,0.778
17679,0.764
17680,0.829
17681,0.435
17682,0.742
17683,0.623
17684,0.782
17685,0.527
17686,0.607
17687,0.339
17688,0.276
17689,0.353
17690,0.641
17691,0.357
17692,0.659
17693,0.315
17694,0.348
17695,0.624
17696,0.742
17697,0.442
17698,0.313
17699,0.399
17700,0.203
17701,0.424
17702,0.792
17703,0.497
17704,0.271
17705,0.289
17706,0.276
17707,0.717
17708,0.79
17709,0.219
17710,0.473
17711,0.356
17712,0.356
17713,0.535
17714,0.328
17715,0.679
17716,0.716
17717,0.492
17718,0.336
17719,0.629
17720,0.457
17721,0.667
17722,0.713
17723,0.647
17724,0.286
17725,0.47
17726,0.259
17727,0.273
17728,0.244
17729,0.626
17730,0.701
17731,0.724
17732,0.297
17733,0.373
17734,0.545
17735,0.605
17736,0.665
17737,0.811
17738,0.814
17739,0.41
17740,0.497
17741,0.3
17742,0.31
17743,0.576
17744,0.573
17745,0.307
17746,0.31
17747,0.708
17748,0.4
17749,0.413
17750,0.411
17751,0.584
17752,0.322
17753,0.292
17754,0.644
17755,0.363
17756,0.664
17757,0.761
17758,0.733
17759,0.267
17760,0.765
17761,0.29
17762,0.425
17763,0.827
17764,0.757
17765,0.49
17766,0.257
17767,0.357
17768,0.755
17769,0.672
17770,0.317
17771,0.699
17772,0.594
17773,0.589
17774,0.436
17775,0.407
17776,0.316
17777,0.645
17778,0.28
17779,0.259
17780,0.552
17781,0.343
17782,0.477
17783,0.303
17784,0.594
17785,0.668
17786,0.293
17787,0.841
17788,0.417
17789,0.676
17790,0.282
17791,0.722
17792,0.438
17793,0.457
17794,0.32
17795,0.364
17796,0.75
17797,0.673
17798,0.409
17799,0.633
17800,0.432
17801,0.453
17802,0.219
17803,0.256
17804,0.787
17805,0.454
17806,0.758
17807,0.737
17808,0.576
17809,0.666
17810,0.436
17811,0.408
17812,0.636
17813,0.474
17814,0.45
17815,0.433
17816,0.567
17817,0.719
17818,0.82
17819,0.403
17820,0.421
17821,0.39
17822,0.251
17823,0.323
17824,0.483
17825,0.489
17826,0.538
17827,0.453
17828,0.369
17829,0.614
17830,0.659
17831,0.717
17832,0.494
17833,0.351
17834,0.658
17835,0.472
17836,0.35
17837,0.431
17838,0.361
17839,0.429
17840,0.293
17841,0.629
17842,0.655
17843,0.479
17844,0.547
17845,0.357
17846,0.473
17847,0.307
17848,0.818
17849,0.607
17850,0.3
17851,0.292
17852,0.762
17853,0.71
17854,0.713
17855,0.282
17856,0.405
17857,0.435
17858,0.326
17859,0.562
17860,0.514
17861,0.317
17862,0.329
17863,0.78
17864,0.686
17865,0.309
17866,0.282
17867,0.265
17868,0.216
17869,0.261
17870,0.29
17871,0.29
17872,0.524
17873,0.625
17874,0.768
17875,0.336
17876,0.697
17877,0.186
17878,0.73
17879,0.433
17880,0.546
17881,0.411
17882,0.343
17883,0.348
17884,0.642
17885,0.503
17886,0.691
17887,0.539
17888,0.435
17889,0.752
17890,0.722
17891,0.741
17892,0.792
17893,0.551
17894,0.634
17895,0.669
17896,0.411
17897,0.616
17898,0.378
17899,0.228
17900,0.373
17901,0.34
17902,0.701
17903,0.51
17904,0.458
17905,0.671
17906,0.277
17907,0.68
17908,0.385
17909,0.376
17910,0.328
17911,0.203
17912,0.43
17913,0.38
17914,0.696
17915,0.384
17916,0.369
17917,0.454
17918,0.333
17919,0.306
17920,0.504
17921,0.298
17922,0.537
17923,0.71
17924,0.505
17925,0.71
17926,0.349
17927,0.374
17928,0.307
17929,0.739
17930,0.415
17931,0.432
17932,0.401
17933,0.611
17934,0.607
17935,0.357
17936,0.381
17937,0.331
17938,0.259
17939,0.414
17940,0.282
17941,0.384
17942,0.746
17943,0.291
17944,0.803
17945,0.696
17946,0.526
17947,0.417
17948,0.765
17949,0.273
17950,0.723
17951,0.257
17952,0.639
17953,0.606
17954,0.734
17955,0.345
17956,0.265
17957,0.369
17958,0.689
17959,0.309
17960,0.48
17961,0.259
17962,0.339
17963,0.594
17964,0.686
17965,0.307
17966,0.647
17967,0.685
17968,0.318
17969,0.29
17970,0.499
17971,0.569
17972,0.627
17973,0.461
17974,0.789
17975,0.292
17976,0.348
17977,0.519
17978,0.743
17979,0.245
17980,0.741
17981,0.595
17982,0.369
17983,0.649
17984,0.399
17985,0.695
17986,0.389
17987,0.563
17988,0.453
17989,0.658
17990,0.415
17991,0.621
17992,0.665
17993,0.298
17994,0.347
